year,species_code,hauljoin,sex,age,length
2013,21720,-10203,2,2,270
2013,21720,-10197,2,5,580
2013,21720,-10246,2,2,200
2013,21720,-9869,2,2,320
2013,21720,-10057,1,1,120
2013,21720,-10163,2,2,240
2013,21720,-10053,1,4,560
2013,21720,-9873,1,3,430
2013,21720,-9992,2,3,470
2013,21720,-9750,2,7,780
2013,21720,-10144,1,2,360
2013,21720,-10042,1,2,300
2013,21720,-9895,1,2,330
2013,21720,-10080,2,4,480
2013,21720,-9834,1,7,760
2013,21720,-9868,2,1,160
2013,21720,-9883,2,2,300
2013,21720,-10073,1,2,280
2013,21720,-10072,1,5,610
2013,21720,-9756,2,3,430
2013,21720,-9868,2,2,280
2013,21720,-10043,2,1,260
2013,21720,-10161,1,2,240
2013,21720,-10284,2,9,980
2013,21720,-9748,2,5,650
2013,21720,-10212,2,6,750
2013,21720,-9748,3,1,140
2013,21720,-10057,1,1,230
2013,21720,-9834,2,5,750
2013,21720,-9864,2,6,700
2013,21720,-9752,2,2,330
2013,21720,-9838,2,2,390
2013,21720,-9895,1,3,430
2013,21720,-10138,2,5,680
2013,21720,-10060,2,5,590
2013,21720,-10073,1,2,280
2013,21720,-9748,2,6,710
2013,21720,-10050,1,5,680
2013,21720,-10069,2,5,600
2013,21720,-10269,2,8,780
2013,21720,-10123,2,1,160
2013,21720,-9752,1,2,280
2013,21720,-10192,1,4,470
2013,21720,-10072,1,4,470
2013,21720,-10203,1,4,540
2013,21720,-10060,1,5,650
2013,21720,-10041,2,1,130
2013,21720,-9873,1,3,480
2013,21720,-9873,2,4,510
2013,21720,-10043,1,3,450
2013,21720,-9752,1,3,380
2013,21720,-10034,1,2,320
2013,21720,-9999,2,7,870
2013,21720,-9833,1,4,470
2013,21720,-9748,2,6,720
2013,21720,-10053,2,3,420
2013,21720,-10042,2,1,110
2013,21720,-10284,2,6,730
2013,21720,-9752,2,2,230
2013,21720,-10203,2,4,510
2013,21720,-9813,2,5,590
2013,21720,-9813,3,1,110
2013,21720,-10222,1,2,300
2013,21720,-10177,1,4,550
2013,21720,-9868,1,4,590
2013,21720,-10147,2,2,320
2013,21720,-9883,2,2,270
2013,21720,-10182,1,8,870
2013,21720,-10120,2,5,590
2013,21720,-9834,2,8,900
2013,21720,-10025,2,5,670
2013,21720,-10034,1,1,260
2013,21720,-10282,1,7,810
2013,21720,-9752,1,1,220
2013,21720,-9752,2,7,830
2013,21720,-10167,1,3,380
2013,21720,-10118,1,3,480
2013,21720,-9870,1,1,190
2013,21720,-9992,2,3,420
2013,21720,-10267,1,5,680
2013,21720,-10127,2,2,330
2013,21720,-9895,1,5,630
2013,21720,-10003,2,6,760
2013,21720,-10053,1,3,440
2013,21720,-10192,1,4,520
2013,21720,-9863,1,2,290
2013,21720,-10123,1,5,720
2013,21720,-10057,2,2,370
2013,21720,-10222,1,2,290
2013,21720,-10113,2,8,920
2013,21720,-10041,2,1,110
2013,21720,-10197,1,4,510
2013,21720,-10139,2,7,810
2013,21720,-10080,2,4,500
2013,21720,-10197,2,5,670
2013,21720,-10120,1,5,650
2013,21720,-10231,2,5,670
2013,21720,-10147,1,2,340
2013,21720,-9752,1,1,230
2013,21720,-10120,1,2,380
2013,21720,-10212,1,6,740
2013,21720,-10043,1,5,610
2013,21720,-10069,1,5,650
2013,21720,-10057,1,1,150
2013,21720,-9864,1,7,850
2013,21720,-10080,2,3,400
2013,21720,-10042,2,3,440
2013,21720,-9905,3,1,110
2013,21720,-10259,1,5,680
2013,21720,-9838,1,3,410
2013,21720,-10141,1,9,900
2013,21720,-9814,1,4,490
2013,21720,-10033,1,3,380
2013,21720,-10141,2,5,590
2013,21720,-10282,2,11,970
2013,21720,-10147,1,4,480
2013,21720,-10161,1,7,770
2013,21720,-9813,2,1,170
2013,21720,-9812,2,7,870
2013,21720,-10177,2,3,400
2013,21720,-10069,1,2,300
2013,21720,-10108,2,6,740
2013,21720,-9895,1,3,470
2013,21720,-10075,2,5,580
2013,21720,-10069,1,2,270
2013,21720,-10041,1,1,130
2013,21720,-10030,2,3,410
2013,21720,-10030,2,4,540
2013,21720,-10057,1,2,240
2013,21720,-10072,2,4,550
2013,21720,-10072,2,4,500
2013,21720,-10163,2,1,170
2013,21720,-9748,2,5,640
2013,21720,-10177,2,3,420
2013,21720,-10284,1,6,790
2013,21720,-9895,1,3,420
2013,21720,-10185,2,5,680
2013,21720,-9754,1,3,450
2013,21720,-10118,2,3,480
2013,21720,-10026,2,4,580
2013,21720,-9754,1,2,340
2013,21720,-10003,1,6,760
2013,21720,-10154,3,1,140
2013,21720,-10212,2,7,790
2013,21720,-10197,1,4,560
2013,21720,-10039,2,6,670
2013,21720,-10192,1,4,530
2013,21720,-10042,2,2,310
2013,21720,-9814,2,3,420
2013,21720,-9754,1,3,460
2013,21720,-9863,2,5,640
2013,21720,-10025,2,5,690
2013,21720,-9868,1,2,350
2013,21720,-10185,2,6,790
2013,21720,-10192,1,3,450
2013,21720,-9868,2,1,170
2013,21720,-10149,2,1,170
2013,21720,-9864,3,1,120
2013,21720,-10010,1,5,690
2013,21720,-9813,1,1,160
2013,21720,-10025,2,5,560
2013,21720,-10127,1,1,140
2013,21720,-10072,1,4,560
2013,21720,-10108,1,6,760
2013,21720,-10118,1,3,450
2013,21720,-10026,1,5,590
2013,21720,-10118,2,3,500
2013,21720,-10123,1,2,250
2013,21720,-10028,1,5,610
2013,21720,-9814,1,3,370
2013,21720,-9833,2,5,650
2013,21720,-10028,2,3,480
2013,21720,-10231,2,2,340
2013,21720,-10246,2,2,230
2013,21720,-10141,1,4,510
2013,21720,-10269,2,6,800
2013,21720,-10111,2,6,770
2013,21720,-10028,1,3,470
2013,21720,-10208,1,5,600
2013,21720,-9876,2,3,430
2013,21720,-9859,1,1,120
2013,21720,-10048,2,2,370
2013,21720,-10100,2,5,700
2013,21720,-9873,2,4,530
2013,21720,-10092,1,3,370
2013,21720,-10033,2,1,160
2013,21720,-10025,2,5,700
2013,21720,-10069,1,2,330
2013,21720,-10120,2,3,440
2013,21720,-10148,1,5,590
2013,21720,-10203,2,4,540
2013,21720,-10129,2,5,630
2013,21720,-9813,2,2,320
2013,21720,-10034,1,5,560
2013,21720,-10267,1,6,710
2013,21720,-10222,2,2,270
2013,21720,-10013,2,5,730
2013,21720,-10197,1,5,720
2013,21720,-10048,1,2,240
2013,21720,-10072,2,4,560
2013,21720,-9752,2,2,220
2013,21720,-10123,1,2,330
2013,21720,-9895,1,5,620
2013,21720,-10028,2,5,640
2013,21720,-10127,2,4,570
2013,21720,-10033,2,3,470
2013,21720,-10202,2,3,420
2013,21720,-10042,1,3,480
2013,21720,-10046,1,2,370
2013,21720,-10147,1,2,330
2013,21720,-10212,1,5,650
2013,21720,-10073,1,2,340
2013,21720,-10202,2,5,600
2013,21720,-10030,2,2,370
2013,21720,-9871,2,3,470
2013,21720,-9870,1,2,230
2013,21720,-10147,2,2,350
2013,21720,-10147,1,4,530
2013,21720,-10033,1,2,350
2013,21720,-9869,2,1,230
2013,21720,-10203,2,2,240
2013,21720,-9873,2,7,810
2013,21720,-9752,1,5,560
2013,21720,-10043,1,4,510
2013,21720,-10080,1,3,430
2013,21720,-9992,1,2,370
2013,21720,-10127,1,1,170
2013,21720,-9836,1,3,460
2013,21720,-10276,1,9,1000
2013,21720,-10147,2,3,410
2013,21720,-10003,2,6,740
2013,21720,-10075,1,5,620
2013,21720,-10042,1,4,500
2013,21720,-10082,1,2,320
2013,21720,-10108,1,6,750
2013,21720,-9997,2,3,380
2013,21720,-10197,1,5,650
2013,21720,-10028,2,5,660
2013,21720,-9814,1,5,650
2013,21720,-10141,2,3,370
2013,21720,-10126,2,3,390
2013,21720,-9748,1,7,770
2013,21720,-9752,1,1,160
2013,21720,-9833,1,4,530
2013,21720,-10197,1,5,690
2013,21720,-9895,3,1,110
2013,21720,-10077,2,5,590
2013,21720,-9905,2,8,890
2013,21720,-10087,2,2,370
2013,21720,-10030,2,5,690
2013,21720,-10138,1,3,430
2013,21720,-9754,1,4,500
2013,21720,-10208,1,5,680
2013,21720,-10267,2,8,780
2013,21720,-10197,2,5,620
2013,21720,-10048,2,2,270
2013,21720,-10075,1,5,570
2013,21720,-9992,2,3,400
2013,21720,-10046,2,4,520
2013,21720,-10147,2,3,380
2013,21720,-9997,2,4,570
2013,21720,-10267,1,4,520
2013,21720,-9754,2,4,470
2013,21720,-10053,1,2,380
2013,21720,-10105,2,6,760
2013,21720,-10144,2,5,670
2013,21720,-10057,1,2,250
2013,21720,-10192,1,5,700
2013,21720,-10046,2,5,610
2013,21720,-9808,2,2,240
2013,21720,-9814,2,2,360
2013,21720,-10222,2,6,700
2013,21720,-10053,1,3,400
2013,21720,-10203,1,2,300
2013,21720,-9814,1,3,360
2013,21720,-10033,1,2,290
2013,21720,-9752,2,2,280
2013,21720,-10158,2,1,160
2013,21720,-10192,2,5,590
2013,21720,-9829,2,8,910
2013,21720,-10222,2,9,950
2013,21720,-10144,1,6,710
2013,21720,-9870,1,2,340
2013,21720,-9748,2,6,770
2013,21720,-9883,2,2,260
2013,21720,-10177,2,2,240
2013,21720,-9870,1,4,540
2013,21720,-10072,1,4,550
2013,21720,-10118,1,3,490
2013,21720,-10028,1,2,370
2013,21720,-9833,1,5,640
2013,21720,-9863,3,1,140
2013,21720,-10123,1,1,150
2013,21720,-10141,2,3,430
2013,21720,-10185,2,5,690
2013,21720,-10042,2,4,480
2013,21720,-10282,2,6,740
2013,21720,-10073,1,7,750
2013,21720,-10075,1,5,660
2013,21720,-9871,2,8,920
2013,21720,-10118,2,5,640
2013,21720,-10025,2,4,610
2013,21720,-10246,3,1,140
2013,21720,-9863,2,2,300
2013,21720,-10057,2,2,300
2013,21720,-9871,1,3,450
2013,21720,-10141,1,3,470
2013,21720,-10028,1,4,530
2013,21720,-10053,2,3,490
2013,21720,-9834,1,6,770
2013,21720,-10080,2,4,470
2013,21720,-10282,2,7,840
2013,21720,-10192,2,7,870
2013,21720,-10246,1,2,220
2013,21720,-9866,2,7,740
2013,21720,-10203,1,2,280
2013,21720,-9871,2,3,450
2013,21720,-10073,1,2,280
2013,21720,-9754,2,2,320
2013,21720,-10002,2,5,720
2013,21720,-10026,2,4,550
2013,21720,-10042,1,6,720
2013,21720,-10126,2,2,310
2013,21720,-10202,1,3,410
2013,21720,-10028,1,6,740
2013,21720,-10077,2,5,610
2013,21720,-10072,1,2,350
2013,21720,-10080,1,4,490
2013,21720,-10202,1,3,370
2013,21720,-10028,1,4,520
2013,21720,-9883,2,2,320
2013,21720,-10147,2,3,340
2013,21720,-10072,3,1,130
2013,21720,-10092,1,1,150
2013,21720,-10118,1,3,470
2013,21720,-9833,1,4,500
2013,21720,-10120,1,5,630
2013,21720,-9869,1,1,180
2013,21720,-10163,2,2,250
2013,21720,-10010,1,6,750
2013,21720,-10075,2,2,290
2013,21720,-10118,1,4,600
2013,21720,-9902,2,5,630
2013,21720,-10042,1,5,620
2013,21720,-10073,1,2,290
2013,21720,-10202,1,3,440
2013,21720,-9902,1,2,310
2013,21720,-10075,1,5,600
2013,21720,-9748,1,6,810
2013,21720,-9750,2,5,600
2013,21720,-10203,1,3,400
2013,21720,-10033,1,3,430
2013,21720,-10276,1,7,800
2013,21720,-10197,2,5,710
2013,21720,-9833,1,4,480
2013,21720,-10050,1,7,890
2013,21720,-10072,2,2,290
2013,21720,-10060,2,4,540
2013,21720,-9895,1,3,380
2013,21720,-9859,1,1,160
2013,21720,-10033,2,6,700
2013,21720,-10100,1,5,660
2013,21720,-10072,1,3,420
2013,21720,-10033,2,3,420
2013,21720,-9752,2,1,180
2013,21720,-10127,2,3,370
2013,21720,-10073,1,1,160
2013,21720,-10082,2,2,230
2013,21720,-10246,1,1,200
2013,21720,-10208,2,8,840
2013,21720,-10197,2,4,560
2013,21720,-9814,1,3,370
2013,21720,-10073,1,1,170
2013,21720,-9808,2,2,370
2013,21720,-10129,1,6,770
2013,21720,-10042,2,1,140
2013,21720,-10092,1,4,550
2013,21720,-9872,2,3,480
2013,21720,-9835,1,2,300
2013,21720,-10030,2,3,480
2013,21720,-10060,1,5,660
2013,21720,-10284,2,7,800
2013,21720,-9883,2,2,280
2013,21720,-10042,1,1,140
2013,21720,-10197,2,3,460
2013,21720,-10203,2,2,250
2013,21720,-9876,1,4,580
2013,21720,-10120,2,5,610
2013,21720,-10033,1,5,660
2013,21720,-9752,2,1,170
2013,21720,-10144,2,2,310
2013,21720,-10069,2,3,470
2013,21720,-10043,1,7,810
2013,21720,-10123,1,2,270
2013,21720,-9873,1,4,510
2013,21720,-9834,2,7,810
2013,21720,-9905,3,1,120
2013,21720,-10042,1,3,420
2013,21720,-10050,1,6,730
2013,21720,-10147,1,4,490
2013,21720,-9868,1,2,240
2013,21720,-10120,2,7,810
2013,21720,-10147,2,5,600
2013,21720,-9813,1,2,240
2013,21720,-10025,1,5,700
2013,21720,-10069,1,6,570
2013,21720,-10259,2,7,810
2013,21720,-10039,2,1,160
2013,21720,-10030,2,4,520
2013,21720,-10042,2,4,540
2013,21720,-10141,2,3,360
2013,21720,-9748,1,2,290
2013,21720,-9752,1,1,180
2013,21720,-10043,1,3,490
2013,21720,-9813,3,1,120
2013,21720,-10030,1,2,330
2013,21720,-9869,1,1,130
2013,21720,-10106,2,6,730
2013,21720,-10046,1,5,590
2013,21720,-9757,1,4,490
2013,21720,-10025,2,4,520
2013,21720,-10030,2,4,530
2013,21720,-9754,1,2,350
2013,21720,-10073,1,2,340
2013,21720,-10060,1,4,490
2013,21720,-10100,2,6,740
2013,21720,-10281,2,7,760
2013,21720,-10149,3,1,150
2013,21720,-9863,2,2,330
2013,21720,-10030,2,4,570
2013,21720,-10246,2,2,240
2013,21720,-9872,1,5,620
2013,21720,-10147,2,5,600
2013,21720,-9868,2,5,620
2013,21720,-10033,2,3,450
2013,21720,-10069,2,4,530
2013,21720,-9752,2,4,570
2013,21720,-10042,1,1,130
2013,21720,-10072,1,5,680
2013,21720,-9757,2,1,200
2013,21720,-10192,1,4,560
2013,21720,-10284,2,9,920
2013,21720,-10127,2,1,140
2013,21720,-9864,3,1,130
2013,21720,-10272,1,7,800
2013,21720,-10123,2,2,340
2013,21720,-9757,1,3,520
2013,21720,-10028,2,5,630
2013,21720,-10192,2,5,680
2013,21720,-10126,2,2,260
2013,21720,-9859,1,1,150
2013,21720,-9895,1,4,440
2013,21720,-9748,1,2,300
2013,21720,-9750,2,6,630
2013,21720,-9754,1,5,550
2013,21720,-10046,2,5,630
2013,21720,-10123,1,1,120
2013,21720,-10127,2,4,540
2013,21720,-9748,2,2,280
2013,21720,-10123,1,2,320
2013,21720,-10069,2,3,430
2013,21720,-9748,2,5,700
2013,21720,-9752,1,1,190
2013,21720,-9748,2,5,610
2013,21720,-10077,2,5,630
2013,21720,-9869,1,1,210
2013,21720,-9813,2,2,270
2013,21720,-9871,2,4,500
2013,21720,-9905,3,1,150
2013,21720,-10202,2,3,400
2013,21720,-10141,1,3,390
2013,21720,-10149,2,6,690
2013,21720,-10072,1,3,400
2013,21720,-10030,1,4,490
2013,21720,-10284,2,8,810
2013,21720,-10192,2,6,730
2013,21720,-10073,1,2,310
2013,21720,-10100,2,6,770
2013,21720,-10118,2,7,750
2013,21720,-10267,2,7,790
2014,21720,-10817,2,2,350
2014,21720,-11750,1,5,530
2014,21720,-10830,1,3,420
2014,21720,-10833,1,2,330
2014,21720,-10833,2,2,310
2014,21720,-11759,1,2,350
2014,21720,-11812,2,5,630
2014,21720,-10823,1,1,230
2014,21720,-11933,1,2,300
2014,21720,-10817,2,4,520
2014,21720,-11723,2,3,470
2014,21720,-11947,1,6,700
2014,21720,-11810,2,6,750
2014,21720,-12179,1,3,430
2014,21720,-11816,1,6,660
2014,21720,-11801,2,4,510
2014,21720,-11801,2,3,420
2014,21720,-11794,1,4,520
2014,21720,-12171,1,3,420
2014,21720,-11765,1,3,480
2014,21720,-11930,2,1,190
2014,21720,-11947,1,8,800
2014,21720,-12006,2,6,760
2014,21720,-12144,2,6,760
2014,21720,-11918,1,1,220
2014,21720,-10840,1,4,520
2014,21720,-11723,1,3,450
2014,21720,-11917,2,5,650
2014,21720,-11974,2,6,740
2014,21720,-12139,1,6,700
2014,21720,-11929,2,6,690
2014,21720,-11745,1,4,550
2014,21720,-11800,1,4,550
2014,21720,-11767,2,4,500
2014,21720,-11837,2,1,200
2014,21720,-12163,2,7,850
2014,21720,-11929,1,5,670
2014,21720,-10840,1,5,660
2014,21720,-11827,2,2,240
2014,21720,-11929,2,4,620
2014,21720,-11727,1,1,220
2014,21720,-12171,2,2,350
2014,21720,-10817,1,2,340
2014,21720,-11837,1,1,210
2014,21720,-11765,2,2,330
2014,21720,-12145,2,6,720
2014,21720,-11722,2,6,670
2014,21720,-11723,1,1,180
2014,21720,-12191,2,4,510
2014,21720,-12139,2,4,580
2014,21720,-12147,1,3,420
2014,21720,-11767,1,4,530
2014,21720,-11816,2,3,470
2014,21720,-11802,1,2,290
2014,21720,-12164,2,5,590
2014,21720,-12171,1,2,310
2014,21720,-10819,2,3,390
2014,21720,-12139,2,3,420
2014,21720,-11723,1,3,420
2014,21720,-12121,2,5,650
2014,21720,-11933,1,5,660
2014,21720,-11801,2,3,440
2014,21720,-11999,1,2,280
2014,21720,-11767,2,5,610
2014,21720,-11767,2,4,630
2014,21720,-11929,2,6,730
2014,21720,-12171,1,3,360
2014,21720,-11770,2,5,570
2014,21720,-12147,2,4,560
2014,21720,-11759,1,2,300
2014,21720,-11945,1,3,460
2014,21720,-11758,2,4,540
2014,21720,-11974,1,6,750
2014,21720,-12139,1,3,480
2014,21720,-10834,2,3,440
2014,21720,-10834,1,3,460
2014,21720,-11933,2,3,430
2014,21720,-11723,1,1,200
2014,21720,-11749,2,1,210
2014,21720,-10834,1,3,360
2014,21720,-11796,2,3,400
2014,21720,-11765,2,3,470
2014,21720,-10840,1,4,540
2014,21720,-11802,1,4,500
2014,21720,-11961,1,6,700
2014,21720,-11929,2,4,490
2014,21720,-11723,1,1,180
2014,21720,-11945,1,3,470
2014,21720,-11802,1,1,190
2014,21720,-11974,2,5,660
2014,21720,-11723,2,3,450
2014,21720,-12139,1,3,480
2014,21720,-12308,2,7,810
2014,21720,-11758,2,4,570
2014,21720,-10817,1,2,370
2014,21720,-10817,1,2,290
2014,21720,-11719,1,3,430
2014,21720,-11929,1,3,460
2014,21720,-11812,1,3,450
2014,21720,-11770,2,5,670
2014,21720,-12182,1,1,200
2014,21720,-12139,2,6,720
2014,21720,-12171,1,2,340
2014,21720,-12139,1,5,590
2014,21720,-11918,2,4,550
2014,21720,-11723,1,3,470
2014,21720,-10841,2,2,300
2014,21720,-11812,1,3,430
2014,21720,-11772,1,3,380
2014,21720,-12006,1,7,810
2014,21720,-11827,1,2,330
2014,21720,-11746,1,5,590
2014,21720,-11765,1,1,230
2014,21720,-10819,1,6,670
2014,21720,-11961,2,7,770
2014,21720,-10817,2,3,430
2014,21720,-11816,2,2,370
2014,21720,-11745,1,4,620
2014,21720,-11933,1,1,200
2014,21720,-12333,1,6,780
2014,21720,-11933,2,5,650
2014,21720,-10823,1,1,170
2014,21720,-12284,2,5,630
2014,21720,-12171,2,3,400
2014,21720,-10846,2,6,740
2014,21720,-11765,2,2,340
2014,21720,-12284,2,6,760
2014,21720,-11770,2,2,290
2014,21720,-11722,2,5,660
2014,21720,-11944,2,6,750
2014,21720,-12139,2,5,590
2014,21720,-11767,2,4,580
2014,21720,-12160,2,5,660
2014,21720,-12135,2,4,570
2014,21720,-10817,1,4,500
2014,21720,-10817,1,1,180
2014,21720,-11722,2,3,410
2014,21720,-11974,1,6,780
2014,21720,-11837,1,1,200
2014,21720,-11936,1,1,170
2014,21720,-12176,1,5,640
2014,21720,-12131,2,10,1050
2014,21720,-11917,1,6,730
2014,21720,-11722,2,6,620
2014,21720,-11745,1,5,560
2014,21720,-12148,2,4,460
2014,21720,-11727,1,4,600
2014,21720,-12145,2,2,320
2014,21720,-12148,2,1,160
2014,21720,-11730,2,4,510
2014,21720,-12143,2,4,520
2014,21720,-10830,2,2,390
2014,21720,-11929,2,4,590
2014,21720,-11727,2,1,190
2014,21720,-11971,2,2,360
2014,21720,-11723,2,1,180
2014,21720,-12179,1,2,320
2014,21720,-11827,1,3,450
2014,21720,-12145,2,4,550
2014,21720,-11769,1,6,680
2014,21720,-11727,2,2,340
2014,21720,-11723,1,2,340
2014,21720,-11999,2,2,310
2014,21720,-12148,2,4,540
2014,21720,-11827,2,4,570
2014,21720,-11778,1,4,590
2014,21720,-12122,2,5,600
2014,21720,-12179,2,3,370
2014,21720,-11918,2,3,430
2014,21720,-11827,2,7,830
2014,21720,-11800,1,4,500
2014,21720,-11759,1,3,410
2014,21720,-12159,1,7,830
2014,21720,-11782,2,6,760
2014,21720,-10819,2,4,570
2014,21720,-11936,1,1,130
2014,21720,-10819,2,4,540
2014,21720,-11767,1,3,470
2014,21720,-10834,1,3,470
2014,21720,-11917,2,4,600
2014,21720,-11827,2,4,520
2014,21720,-11770,1,4,560
2014,21720,-11933,1,5,590
2014,21720,-11933,1,3,390
2014,21720,-12179,2,4,550
2014,21720,-11971,2,7,770
2014,21720,-12179,2,5,530
2014,21720,-11758,2,1,210
2014,21720,-11724,2,1,170
2014,21720,-10833,1,3,430
2014,21720,-10819,2,2,330
2014,21720,-12171,2,3,450
2014,21720,-11723,1,2,380
2014,21720,-11945,1,3,420
2014,21720,-10819,2,6,760
2014,21720,-10830,2,2,330
2014,21720,-11723,1,3,460
2014,21720,-12159,1,7,770
2014,21720,-11806,1,3,440
2014,21720,-11827,2,7,810
2014,21720,-11936,1,1,150
2014,21720,-12003,2,2,330
2014,21720,-12176,1,4,460
2014,21720,-11837,2,1,220
2014,21720,-11758,1,4,560
2014,21720,-10822,2,1,180
2014,21720,-11767,1,4,590
2014,21720,-11722,2,3,420
2014,21720,-11796,1,4,510
2014,21720,-12179,1,3,350
2014,21720,-11917,2,5,680
2014,21720,-11765,1,1,220
2014,21720,-11802,1,2,350
2014,21720,-11723,1,3,430
2014,21720,-11758,1,6,760
2014,21720,-11765,2,2,350
2014,21720,-11929,1,3,430
2014,21720,-11933,2,3,380
2014,21720,-12003,1,3,460
2014,21720,-12139,2,4,580
2014,21720,-11803,2,3,400
2014,21720,-12133,2,4,520
2014,21720,-12139,1,3,350
2014,21720,-12163,1,9,920
2014,21720,-10830,1,3,450
2014,21720,-11758,1,1,230
2014,21720,-11812,2,5,660
2014,21720,-12176,1,4,450
2014,21720,-11746,1,6,660
2014,21720,-12135,2,4,550
2014,21720,-11722,2,2,340
2014,21720,-12145,2,5,620
2014,21720,-11929,1,4,620
2014,21720,-11929,1,4,450
2014,21720,-12148,2,6,660
2014,21720,-11745,2,4,480
2014,21720,-11717,2,7,800
2014,21720,-11731,2,1,200
2014,21720,-12135,1,5,590
2014,21720,-11749,1,2,350
2014,21720,-10817,1,4,530
2014,21720,-12131,1,5,630
2014,21720,-11746,2,5,650
2014,21720,-11837,1,1,180
2014,21720,-11999,2,3,440
2014,21720,-12319,2,6,750
2014,21720,-11758,1,4,510
2014,21720,-11778,2,2,380
2014,21720,-12148,2,2,330
2014,21720,-11802,2,2,300
2014,21720,-11827,1,1,210
2014,21720,-12171,2,2,290
2014,21720,-12135,1,5,610
2014,21720,-12160,2,7,940
2014,21720,-11721,1,2,320
2014,21720,-12171,1,2,350
2014,21720,-11827,1,2,360
2014,21720,-11772,1,2,370
2014,21720,-12135,2,5,670
2014,21720,-12186,2,5,600
2014,21720,-10830,2,3,400
2014,21720,-11929,2,4,530
2014,21720,-11918,2,1,200
2014,21720,-12308,1,6,780
2014,21720,-12201,2,6,780
2014,21720,-10834,2,3,430
2014,21720,-11936,1,3,410
2014,21720,-11961,1,5,680
2014,21720,-10841,2,2,290
2014,21720,-11980,2,7,870
2014,21720,-11723,2,3,370
2014,21720,-11917,1,4,580
2014,21720,-11765,1,1,200
2014,21720,-11999,1,3,370
2014,21720,-11723,2,3,430
2014,21720,-12171,2,3,330
2014,21720,-11837,2,2,300
2014,21720,-12164,1,6,640
2014,21720,-12201,2,6,720
2014,21720,-12284,2,6,740
2014,21720,-11974,2,7,860
2014,21720,-10834,1,3,480
2014,21720,-10834,1,3,390
2014,21720,-10834,1,2,340
2014,21720,-11724,2,1,130
2014,21720,-12121,1,4,520
2014,21720,-11731,2,1,150
2014,21720,-11801,2,6,790
2014,21720,-10819,1,2,310
2014,21720,-11803,1,4,630
2014,21720,-11746,2,5,680
2014,21720,-12139,2,4,540
2014,21720,-11827,2,1,180
2014,21720,-11933,1,4,560
2014,21720,-11945,1,2,350
2014,21720,-10817,1,3,380
2014,21720,-11812,1,7,710
2014,21720,-11827,2,2,350
2014,21720,-10823,1,8,960
2014,21720,-11812,2,3,440
2014,21720,-11796,2,2,390
2014,21720,-11727,2,2,360
2014,21720,-12182,1,1,170
2014,21720,-10849,2,6,690
2014,21720,-11765,2,2,300
2014,21720,-11816,1,2,330
2014,21720,-11723,2,1,200
2014,21720,-11765,1,2,330
2014,21720,-11749,1,4,520
2014,21720,-12147,1,8,760
2014,21720,-11802,1,2,380
2014,21720,-11929,1,6,650
2014,21720,-11929,1,3,500
2014,21720,-11980,1,5,660
2014,21720,-11746,2,5,670
2014,21720,-11961,1,5,600
2014,21720,-12178,2,2,290
2014,21720,-11745,2,5,630
2014,21720,-11758,2,4,550
2014,21720,-11722,2,3,400
2014,21720,-11803,2,2,290
2014,21720,-11716,1,8,880
2014,21720,-12135,2,3,430
2014,21720,-12122,2,5,630
2014,21720,-11947,1,6,710
2014,21720,-11765,2,1,260
2014,21720,-11723,1,5,590
2014,21720,-12333,2,7,900
2014,21720,-11827,1,3,470
2014,21720,-11730,2,2,370
2014,21720,-11730,1,4,490
2014,21720,-12143,1,4,560
2014,21720,-12308,1,6,690
2014,21720,-12145,2,1,200
2014,21720,-11917,2,5,670
2014,21720,-12171,1,2,310
2014,21720,-11999,2,3,420
2014,21720,-11723,1,1,200
2014,21720,-12171,1,3,420
2014,21720,-10834,2,3,390
2014,21720,-10819,2,5,680
2014,21720,-11918,2,2,340
2014,21720,-11827,1,1,220
2014,21720,-10833,1,3,480
2014,21720,-10834,2,3,450
2014,21720,-11827,1,1,230
2014,21720,-10822,2,5,630
2014,21720,-11801,2,5,560
2014,21720,-12176,2,3,450
2014,21720,-12122,2,4,520
2014,21720,-11770,2,2,390
2014,21720,-11801,2,4,560
2014,21720,-11802,2,3,420
2014,21720,-10834,1,3,450
2014,21720,-11760,2,4,490
2014,21720,-11718,1,6,720
2014,21720,-12171,1,2,340
2014,21720,-10823,2,2,230
2014,21720,-12171,2,2,340
2014,21720,-11758,2,5,610
2014,21720,-11803,1,4,560
2014,21720,-11945,1,1,240
2014,21720,-11759,1,3,440
2014,21720,-12179,2,4,470
2014,21720,-10833,1,3,440
2014,21720,-12171,2,3,390
2014,21720,-10822,2,6,750
2014,21720,-12159,2,6,750
2014,21720,-11929,2,4,500
2014,21720,-12008,2,4,490
2014,21720,-11769,2,2,260
2014,21720,-10848,1,6,650
2014,21720,-10848,1,4,580
2014,21720,-11812,2,6,710
2014,21720,-12156,2,6,740
2014,21720,-11760,1,4,540
2014,21720,-12007,2,2,340
2014,21720,-12289,2,7,850
2014,21720,-11917,1,5,610
2014,21720,-11767,2,4,570
2014,21720,-11745,2,4,500
2014,21720,-12007,1,4,440
2014,21720,-11816,2,1,210
2014,21720,-10817,1,4,480
2014,21720,-11929,2,4,580
2014,21720,-11936,2,1,170
2014,21720,-11947,2,6,800
2014,21720,-11765,1,1,210
2014,21720,-11767,1,3,450
2014,21720,-11765,1,2,310
2014,21720,-11765,2,2,320
2014,21720,-11760,1,2,300
2014,21720,-12139,1,4,490
