year,species_code,sex,age,mean_length_bs,sd_length_bs,mean_length,sd_length
2022,21740,0,9,53.56351999999999,0.5994556729297131,53.64,3.75
2022,21740,0,10,55.45566000000001,0.7064445428937567,55.46,3.2
2022,21740,0,11,58.01692,1.0361417340238601,58.21,3.96
2022,21740,0,12,59.71133999999997,1.4943182990104602,60.03,4.17
2022,21740,0,13,63.194939999999946,2.9113288835403446,62.47,4.15
2022,21740,0,14,61.856428571428566,3.178257691705822,61.29,3.84
2022,21740,0,17,63,0,63,0
2022,21740,1,1,16.036539999999988,0.40312535084883216,16.13,1.74
2022,21740,1,2,27.57746,0.7776124424295451,27.72,2.5
2022,21740,1,3,35.10438000000002,0.5654843593959455,34.94,2.08
2022,21740,1,4,39.542060000000006,0.35299797668412525,39.51,2.48
2022,21740,1,5,43.07550000000001,0.46522857312347127,43.04,2.27
2022,21740,1,6,46.64848000000001,0.5059375804094226,46.62,2.13
2022,21740,1,7,48.419419999999946,0.408020618658544,48.41,2.57
2022,21740,1,8,50.59350000000001,0.4370432055610224,50.59,2.66
2022,21740,1,9,52.01472000000001,0.7789153611784528,52.07,3.22
2022,21740,1,10,54.038659999999965,1.1312358700055327,54.27,3.34
2022,21740,1,11,56.62158316633267,1.6925834257755317,56.48,2.93
2022,21740,1,12,58.50903225806458,3.1686474619861476,58.7,3.67
2022,21740,1,13,57,0,57,0
2022,21740,1,14,59.962263157894746,4.263857449860254,58.73,4.14
2022,21740,2,1,15.939440000000014,0.35974340443442204,16.01,1.85
2022,21740,2,2,27.968720000000015,0.7147299065231264,27.79,2.54
2022,21740,2,3,34.633199999999995,0.7223834408894924,34.46,2.32
2022,21740,2,4,40.01165999999995,0.3779464663982532,40.03,2.51
2022,21740,2,5,43.862519999999996,0.4835581729360249,43.81,2.27
2022,21740,2,6,47.561880000000016,0.6959404657466954,47.44,2.49
2022,21740,2,7,50.41844000000002,0.4479693286809687,50.39,2.62
2022,21740,2,8,52.316939999999995,0.6896547569382342,52.37,3.39
2022,21740,2,9,54.92157999999996,0.7039508485642935,55.05,3.66
2022,21740,2,10,56.16947999999994,0.8442958014823962,56.13,2.94
2022,21740,2,11,58.52123999999999,1.2799203313132492,58.71,4.03
2022,21740,2,12,60.13152000000001,1.853304931179937,60.42,4.01
2022,21740,2,13,64.18930000000006,2.672823990870395,63.7,3.49
2022,21740,2,14,63.371229946524046,1.3843840242532068,63.3,1.49
2022,21740,2,17,63,0,63,0
2022,21740,3,1,12.806539999999991,0.246771190459668,12.8,1.95
2022,21740,3,2,26.764472573839676,1.4795156042219624,26.78,2.42
2022,21740,3,3,33.489672131147536,0.9825562547040876,33.77,1.36
2022,21740,3,4,37.26112554112554,3.1563146137261557,35.99,2.55
2022,21740,3,5,46.04702764976957,1.3747080863075476,46.07,2.2
