year,species_code,sex,age,mean_length_bs,sd_length_bs,mean_length,sd_length
2015,21720,3,10,75,NA,NA,NA
2015,21720,4,1,25.80649095517021,0.8743868923509451,20.690222812742377,4.531364944948283
2015,21720,4,2,35.3140231378443,0.324615175167172,34.55747105889278,3.0942765260147946
2015,21720,4,3,43.85985951614203,0.4485190776060816,44.71918949513636,4.48273108685873
2015,21720,4,4,52.94388892178337,0.3815812887524104,54.93374338726948,4.508476682372889
2015,21720,4,5,59.001777928851425,0.6121838578121669,61.75814381476756,5.854297853054581
2015,21720,4,6,66.04103967403037,1.3961849328622533,71.55100095730755,4.834046647462239
2015,21720,4,7,72.24655312313953,3.2928327403639868,75.90134630232583,6.836444347346343
2015,21720,4,8,75.2317366141002,2.5026564087768346,82.52683634028864,5.5771374014056825
2015,21720,4,9,79.2537145685346,6.244077975733342,84.70157046800074,12.116807950922876
2015,21720,4,10,84.50987342123615,4.974941466730007,94.02,1.99
2015,21720,4,11,88.62506706890703,3.48520852549332,98,0
2015,21720,4,12,97,NA,86,0
2015,21720,4,13,103,NA,103,0
2015,21720,4,14,97,NA,NA,NA
2015,21740,0,1,14.65,0.25228951623085744,14.53,2.27
2015,21740,0,2,25.518,1.1943073306314418,24.77,3.52
2015,21740,0,3,35.482000000000006,0.76195144202239,35.9,3.66
2015,21740,0,4,40.20799999999999,0.6916429714816745,39.8,2.42
2015,21740,0,5,44.706,0.6964768481435679,43.69,2.57
2015,21740,0,6,47.028,0.44941072528367665,45.94,3.21
2015,21740,0,7,48.946000000000005,0.15757537878742367,48.96,3.2
2015,21740,0,8,50.338,0.4724616386544,50.75,3.68
2015,21740,0,9,52.08200000000001,0.5296885877569958,55.24,4.45
2015,21740,0,10,53.705999999999996,0.6112528118544737,56.56,4.65
2015,21740,0,11,55.73,2.1287555049840736,59.56,3.74
2015,21740,0,12,57.50599999999999,4.171633972438137,62.71,3.97
2015,21740,0,13,58.012,2.654207979793596,59.75,5.11
2015,21740,0,14,63.534000000000006,4.3695857927268085,62.97,4.74
2015,21740,0,15,64.006,2.2152268506859487,66.34,4.69
2015,21740,0,16,67.3875,1.9342935833700816,64.17,5.49
2015,21740,0,17,66.2875,9.789802091973055,70,0
2015,21740,0,18,72.178,7.449054973619137,68.94,6.19
2015,21740,0,19,69.96666666666665,3.00095540342294,71.15,0.99
2015,21740,0,20,70.20333333333333,1.7041224525641736,70,0
2015,21740,0,21,70,NA,NA,NA
2015,21740,0,22,72,NA,NA,NA
2015,21740,1,1,16.747999999999998,0.3165754254518179,16.33,1.58
2015,21740,1,2,26.038,1.2736247485032643,24.58,3.39
2015,21740,1,3,36.16799999999999,0.5329821760622038,36.16,3.3
2015,21740,1,4,39.83,0.9158875476825735,39.42,2.42
2015,21740,1,5,44.236000000000004,0.32615947019824515,43.27,2.54
2015,21740,1,6,46.358,0.5121718461610338,45.42,2.87
2015,21740,1,7,48.544,0.32245929975734966,48.5,3.07
2015,21740,1,8,49.536,0.1742985943718412,50.2,3.53
2015,21740,1,9,51.220000000000006,0.5786190456595767,53.83,3.98
2015,21740,1,10,53.803999999999995,2.244087787944134,55.92,4.02
2015,21740,1,11,54.20799999999999,1.7758153057117168,59,0
2015,21740,1,12,56.86600000000001,6.058125122511089,64.36,1.64
2015,21740,1,13,57.214,3.5892729068712503,57.82,4.32
2015,21740,1,14,57.760000000000005,1.868060491525902,60.59,4.36
2015,21740,1,15,62.733999999999995,4.185866696396339,62.65,4.3
2015,21740,1,16,64.312,5.563188833753532,66.93,3.45
2015,21740,1,17,61.98666666666667,1.2777454102180654,NA,NA
2015,21740,1,18,76,8,64.9,3.68
2015,21740,1,19,64,NA,NA,NA
2015,21740,1,20,70,0,70,0
2015,21740,1,21,70,NA,NA,NA
2015,21740,2,1,16.974,0.3228467128530195,16.63,1.76
2015,21740,2,2,24.76,1.5359036428109671,24.12,3.22
2015,21740,2,3,36.245999999999995,0.9730005138744799,36.09,3.73
2015,21740,2,4,41.126000000000005,0.8117450338622345,40.12,2.22
2015,21740,2,5,45.314,0.6053346182071535,44.26,2.44
2015,21740,2,6,47.748000000000005,0.5427430331197268,46.49,3.37
2015,21740,2,7,49.424,0.42875400872761615,49.35,3.29
2015,21740,2,8,50.769999999999996,0.7526951574176627,51.3,3.61
2015,21740,2,9,53.162,0.46191990647730163,56.15,4.74
2015,21740,2,10,54.588,0.7095209651588871,57.15,4.57
2015,21740,2,11,55.709999999999994,2.7115493725912487,59.56,4.11
2015,21740,2,12,58.15999999999999,3.835205340004624,62.57,4.38
2015,21740,2,13,64.706,4.182317539355421,63.1,3.77
2015,21740,2,14,64.3,3.6794157144851147,65.71,3.36
2015,21740,2,15,67.416,1.5739218532061896,68.03,3.63
2015,21740,2,16,73.082,1.8489510539762821,57,0
2015,21740,2,17,63,NA,70,0
2015,21740,2,18,71.25,1.0606601717798212,72,0
2015,21740,2,19,71.33333333333333,1.1547005383792517,71.25,0.97
2015,21740,2,20,72,NA,NA,NA
2015,21740,2,22,72,NA,NA,NA
2015,21740,3,1,13.462,0.13809417076763206,13.43,1.74
2015,21740,3,2,14.788,1.0266060588171102,19.1,1.44
2015,21740,3,3,19.77,1.5532546475063258,NA,NA
2015,21740,3,4,49.916,2.7893153281764316,44,0
2015,21740,3,5,49.720000000000006,0.7317786550590281,46.95,2.75
2015,21740,3,6,51.134,0.45867199609306747,49.81,3.43
2015,21740,3,7,51.396,0.3496140729432955,51.5,2.7
2015,21740,3,8,52.236000000000004,0.27808272150567087,52.83,3.03
2015,21740,3,9,53.58,0.7782673062643705,55.18,2.86
2015,21740,3,10,54.79200000000001,0.7670202083387365,55.46,2.66
2015,21740,3,11,54.65400000000001,0.8769720634090921,57.34,2.13
2015,21740,3,12,55.18,3.1901724091340262,59,0
2015,21740,3,13,55.23,2.7611350323130988,56.22,2.3
2015,21740,3,14,56.745000000000005,1.2692386169143555,56.78,0.41
2015,21740,3,15,57.163333333333334,1.03924652192506,58,0
2015,21740,3,16,57.66,NA,57,0
2015,21740,4,1,14.700993756323962,0.17232138110506354,14.541913232160148,1.7115355164538382
